database,workload,count,min_ms,max_ms,mean_ms,p50_ms,p95_ms,throughput_ops_sec,read_operations,write_operations,workers
Neo4j,point_lookup,100,49.91390003124252,344.3054999806918,73.40049100108445,74.12659999681637,88.00732996605802,13.623015124958798,,,
Neo4j,traversal_1hop,100,49.80249999789521,171.2656000163406,63.43925899476744,51.5935999865178,87.95034497743472,15.761925074611913,,,
Neo4j,traversal_2hop,100,49.95640000561252,298.16260002553463,61.63638800207991,51.467300014337525,86.25120002252515,16.223113758079414,,,
Neo4j,traversal_3hop,100,50.02209998201579,172.76519996812567,66.28195100347511,54.33530002483167,87.95310998684727,15.086094303611228,,,
Neo4j,filtered_lookup,100,49.265499983448535,223.60660001868382,70.67977300146595,74.7341999958735,87.54476498579606,14.147395002675799,,,
Neo4j,aggregation,100,47.615200048312545,341.05909999925643,73.75242500042077,74.08129997202195,102.58013997809012,13.558277081359478,,,
Neo4j,mixed_read_write,40,48.344100010581315,254.29099996108562,68.75923750194488,55.10265001794323,244.9607000162359,55.110712600382435,20,20,4
